"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/30/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"01/31/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/01/2023","AQS","320032003","1","0.6","ppm","7","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/02/2023","AQS","320032003","1","0.6","ppm","7","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/03/2023","AQS","320032003","1","0.5","ppm","6","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/04/2023","AQS","320032003","1","0.5","ppm","6","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/05/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/06/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/07/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/08/2023","AQS","320032003","1","0.6","ppm","7","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/09/2023","AQS","320032003","1","0.6","ppm","7","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/10/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/11/2023","AQS","320032003","1","0.8","ppm","9","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/12/2023","AQS","320032003","1","0.5","ppm","6","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/13/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/14/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/15/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/16/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/17/2023","AQS","320032003","1","0.7","ppm","8","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/18/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/19/2023","AQS","320032003","1","0.7","ppm","8","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/20/2023","AQS","320032003","1","0.7","ppm","8","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/21/2023","AQS","320032003","1","0.5","ppm","6","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/22/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/23/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/24/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/25/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/26/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/27/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"02/28/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/01/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/02/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/03/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/04/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/05/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/06/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/07/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/08/2023","AQS","320032003","1","0.5","ppm","6","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/09/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/10/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/11/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/12/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/13/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/14/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","10","42.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/16/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","10","42.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/17/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","2","8.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/20/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","7","29.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/21/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/22/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/23/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/24/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/25/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/26/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/27/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/28/2023","AQS","320032003","1","0.5","ppm","6","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/29/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/30/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"03/31/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/01/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/02/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/03/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/04/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","14","58.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/18/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","2","8.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/19/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/20/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/21/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/22/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/23/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/24/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/25/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/26/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/27/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/28/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/29/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"04/30/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/01/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/02/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/03/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/04/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/05/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/06/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/07/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/08/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/09/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/10/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/11/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/12/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/13/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/14/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/15/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/16/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/17/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/18/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/19/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/20/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/21/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/22/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/23/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/24/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/25/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/26/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/27/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/28/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/29/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/30/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"05/31/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/01/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/02/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/03/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/04/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/05/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/06/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","19","79.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/07/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/08/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/09/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/10/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/11/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/12/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/13/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/14/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/15/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/16/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/17/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/18/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/19/2023","AQS","320032003","1","0.1","ppm","1","Walnut Community Center","16","67.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/21/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","1","4.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/22/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/23/2023","AQS","320032003","1","0.2","ppm","2","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/24/2023","AQS","320032003","1","0.3","ppm","3","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
"06/25/2023","AQS","320032003","1","0.4","ppm","5","Walnut Community Center","24","100.0000","42101","Carbon monoxide","093","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.214465","-115.091437"
