"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/04/2023","AQS","320030044","3","4.2","ug/m3 LC","23","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/05/2023","AQS","320030044","3","5.3","ug/m3 LC","29","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/06/2023","AQS","320030044","3","5.1","ug/m3 LC","28","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/07/2023","AQS","320030044","3","4","ug/m3 LC","22","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/08/2023","AQS","320030044","3","2","ug/m3 LC","11","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/09/2023","AQS","320030044","3","2.4","ug/m3 LC","13","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/10/2023","AQS","320030044","3","3.6","ug/m3 LC","20","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/11/2023","AQS","320030044","3","3.8","ug/m3 LC","21","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/12/2023","AQS","320030044","3","4","ug/m3 LC","22","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/13/2023","AQS","320030044","3","4.2","ug/m3 LC","23","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/14/2023","AQS","320030044","3","4.8","ug/m3 LC","27","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/15/2023","AQS","320030044","3","5.5","ug/m3 LC","31","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/16/2023","AQS","320030044","3","5.8","ug/m3 LC","32","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/17/2023","AQS","320030044","3","7.1","ug/m3 LC","39","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/18/2023","AQS","320030044","3","2.9","ug/m3 LC","16","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/19/2023","AQS","320030044","3","1.8","ug/m3 LC","10","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/20/2023","AQS","320030044","3","1.9","ug/m3 LC","11","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/21/2023","AQS","320030044","3","2.4","ug/m3 LC","13","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/22/2023","AQS","320030044","3","2.1","ug/m3 LC","12","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/23/2023","AQS","320030044","3","6.3","ug/m3 LC","35","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/24/2023","AQS","320030044","3","2.5","ug/m3 LC","14","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/25/2023","AQS","320030044","3","2.4","ug/m3 LC","13","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/26/2023","AQS","320030044","3","2.8","ug/m3 LC","16","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/27/2023","AQS","320030044","3","2.8","ug/m3 LC","16","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/28/2023","AQS","320030044","3","3.4","ug/m3 LC","19","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/29/2023","AQS","320030044","3","3.8","ug/m3 LC","21","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"11/30/2023","AQS","320030044","3","2.9","ug/m3 LC","16","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/01/2023","AQS","320030044","3","3","ug/m3 LC","17","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/02/2023","AQS","320030044","3","3","ug/m3 LC","17","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/03/2023","AQS","320030044","3","7.1","ug/m3 LC","39","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/04/2023","AQS","320030044","3","8","ug/m3 LC","44","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/05/2023","AQS","320030044","3","1.8","ug/m3 LC","10","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/06/2023","AQS","320030044","3","2.3","ug/m3 LC","13","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/07/2023","AQS","320030044","3","3.5","ug/m3 LC","19","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/08/2023","AQS","320030044","3","2.7","ug/m3 LC","15","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/09/2023","AQS","320030044","3","1.6","ug/m3 LC","9","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/10/2023","AQS","320030044","3","2.4","ug/m3 LC","13","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/11/2023","AQS","320030044","3","2.1","ug/m3 LC","12","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/12/2023","AQS","320030044","3","3.1","ug/m3 LC","17","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/13/2023","AQS","320030044","3","2.8","ug/m3 LC","16","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/14/2023","AQS","320030044","3","4.5","ug/m3 LC","25","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/15/2023","AQS","320030044","3","3.4","ug/m3 LC","19","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/16/2023","AQS","320030044","3","2.3","ug/m3 LC","13","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/17/2023","AQS","320030044","3","2.2","ug/m3 LC","12","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/18/2023","AQS","320030044","3","4","ug/m3 LC","22","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/19/2023","AQS","320030044","3","8.7","ug/m3 LC","48","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/20/2023","AQS","320030044","3","5.3","ug/m3 LC","29","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/21/2023","AQS","320030044","3","4.4","ug/m3 LC","24","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/22/2023","AQS","320030044","3","3.1","ug/m3 LC","17","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/23/2023","AQS","320030044","3","3","ug/m3 LC","17","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/24/2023","AQS","320030044","3","3.7","ug/m3 LC","21","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/25/2023","AQS","320030044","3","4.2","ug/m3 LC","23","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/26/2023","AQS","320030044","3","2.7","ug/m3 LC","15","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/27/2023","AQS","320030044","3","3.1","ug/m3 LC","17","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/28/2023","AQS","320030044","3","3.5","ug/m3 LC","19","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/29/2023","AQS","320030044","3","3","ug/m3 LC","17","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/30/2023","AQS","320030044","3","2.6","ug/m3 LC","14","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"12/31/2023","AQS","320030044","3","6.3","ug/m3 LC","35","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/01/2023","AQS","320030044","23","0.7","ug/m3 LC","4","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/02/2023","AQS","320030044","23","0.7","ug/m3 LC","4","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/03/2023","AQS","320030044","23","4.2","ug/m3 LC","23","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/04/2023","AQS","320030044","23","6.4","ug/m3 LC","36","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/05/2023","AQS","320030044","23","7.8","ug/m3 LC","43","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/06/2023","AQS","320030044","23","2.4","ug/m3 LC","13","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/07/2023","AQS","320030044","23","2.7","ug/m3 LC","15","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/08/2023","AQS","320030044","23","3.8","ug/m3 LC","21","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/09/2023","AQS","320030044","23","4.7","ug/m3 LC","26","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/10/2023","AQS","320030044","23","1.9","ug/m3 LC","11","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/11/2023","AQS","320030044","23","3.5","ug/m3 LC","19","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/12/2023","AQS","320030044","23","2.2","ug/m3 LC","12","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/13/2023","AQS","320030044","23","1.8","ug/m3 LC","10","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/14/2023","AQS","320030044","23","2","ug/m3 LC","11","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/15/2023","AQS","320030044","23","1.1","ug/m3 LC","6","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/16/2023","AQS","320030044","23","0.6","ug/m3 LC","3","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/17/2023","AQS","320030044","23","0.3","ug/m3 LC","2","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/18/2023","AQS","320030044","23","1.2","ug/m3 LC","7","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/19/2023","AQS","320030044","23","2.2","ug/m3 LC","12","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/20/2023","AQS","320030044","23","1","ug/m3 LC","6","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/21/2023","AQS","320030044","23","1.9","ug/m3 LC","11","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/22/2023","AQS","320030044","23","2","ug/m3 LC","11","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/23/2023","AQS","320030044","23","1.2","ug/m3 LC","7","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/24/2023","AQS","320030044","23","1.9","ug/m3 LC","11","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/25/2023","AQS","320030044","23","1.6","ug/m3 LC","9","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/26/2023","AQS","320030044","23","1.3","ug/m3 LC","7","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/27/2023","AQS","320030044","23","2.4","ug/m3 LC","13","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/28/2023","AQS","320030044","23","3.4","ug/m3 LC","19","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/29/2023","AQS","320030044","23","4.1","ug/m3 LC","23","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/30/2023","AQS","320030044","23","2.3","ug/m3 LC","13","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"01/31/2023","AQS","320030044","23","2","ug/m3 LC","11","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"02/01/2023","AQS","320030044","23","2.9","ug/m3 LC","16","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"02/02/2023","AQS","320030044","23","2.5","ug/m3 LC","14","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
"02/03/2023","AQS","320030044","23","2.5","ug/m3 LC","14","Mountains Edge Park","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","29820","Las Vegas-Henderson-Paradise, NV","32","Nevada","003","Clark","36.0047334387416","-115.268516754406"
